source_doi,total_citations,policy_document_id,source_title,document_title,published_on,document_url,type,subtype,country,topics,classifications
https://dx.doi.org/10.1002/ajim.23199,6.0,federalregister-ddbc65bf431c855ea6e85f734bc8505b,Federal Register,Occupational Exposure to COVID-19; Emergency Temporary Standard,2021-06-21,https://www.federalregister.gov/documents/2021/06/21/2021-12428/occupational-exposure-to-covid-19-emergency-temporary-standard,government,,USA,Severe acute respiratory syndrome coronavirus 2; Infection; Mental disorder,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1002/ajim.23199,6.0,gpogov-84c5a35f46254c14f23a40127cd377f2,Government Publishing Office (GPO),"Protecting transportation workers and passengers from COVID : gaps in safety, lessons learned, and next steps : remote hearing before the Committee on Transportation and Infrastructure, House of Representatives, One Hundred Seventeenth Congress, first session, February 4, 2021.",2022-03-08,https://purl.fdlp.gov/GPO/gpo176333,government,,USA,COVID-19 pandemic; Occupational Safety and Health Administration; Face masks during the COVID-19 pandemic,"economy, business and finance>economic sector>transport; disaster, accident and emergency incident>emergency incident>transport incident; economy, business and finance>economic sector>transport>road transport"
https://dx.doi.org/10.1002/ajim.23199,6.0,stateofalaska-b5effeadeb307ab89c51f488e6d7a3f8,State of Alaska,"Post Office Box 111149 Juneau, AK 99811 Main : 907.465.4855",2021-07-13,https://labor.alaska.gov/lss/program_directives/PD_21-05.pdf,government,,USA,Airborne transmission; Medicine; Diseases and disorders,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1002/ajim.23199,6.0,thlfi-22a1655c74e4caf363d88997ce4e2872,Terveyden ja hyvinvoinnin laitos,Koronavirusinfektiot (COVID-19) terveyden- ja sosiaalihuollon työntekijöillä Suomessa 1.2.2020-30.6.2021 : Rekisteripohjainen kohorttitutkimus,2022-05-10,http://www.julkari.fi/handle/10024/144427,government,healthcare agency,Finland,Medical specialties; Medicine; Health care,health; health>diseases and conditions>illness; health>diseases and conditions
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,anses-351b69d924bdd84ad4b994b77229cb19,ANSES,"Avis de l’Agence nationale de sécurité sanitaire de l’alimentation, de l’environnement et du travail relatif aux contaminations microbiologiques des viandes à l'abattoir",2010-12-10,https://www.anses.fr/fr/system/files/MIC2008sa0308.pdf,government,food and drug safety,France,Immune system; Bacteria; Epithelium,health; health>diseases and conditions; science and technology>natural science>biology
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,anses-5dec5e8a0a80a038fe684b7f0f14217c,ANSES,Bilan des connaissances relatives aux Escherichia coli producteurs de shigatoxines (STEC),2003-05-01,https://www.anses.fr/fr/system/files/MIC-Ra-STEC.pdf,government,food and drug safety,France,Escherichia coli; Antibiotic; Foodborne illness,health>diseases and conditions; science and technology>natural science>biology; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,anses-9a90c6292f9022a09b2a49d3629134b8,ANSES,AVIS de l’Anses relatif à « la définition d’un plan d’échantillonnage pour la détection d’E. coli O157 : H7 dans le cadre des autocontrôles en filière viande hachée bovine »,2014-05-06,https://www.anses.fr/fr/system/files/BIORISK2013sa0223.pdf,government,food and drug safety,France,"Meat; Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail; Probability distribution","science and technology; health; economy, business and finance>economic sector>consumer goods>food"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,anses-9b09ad86edbb4b82fecf56ab1059a662,ANSES,AVIS de l'Anses relatif à la détection d'E. coli producteurs de shigatoxines (STEC) considérés comme hautement pathogènes en filière viande hachée bovine,2017-05-18,https://www.anses.fr/fr/system/files/BIORISK2016SA0121.pdf,government,food and drug safety,France,Escherichia coli; Microbiology; Medical specialties,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,anses-cc8592832a86a7a3a0d1f57e59a0a5f2,ANSES,AVIS et rapport de l'Anses relatifs à l'information des consommateurs en matière de prévention des risques microbiologiques liés aux aliments - Tome 2 : Évaluation de l’efficacité des stratégies de communication,2015-10-14,https://www.anses.fr/fr/system/files/BIORISK2012sa0118Ra-02.pdf,government,food and drug safety,France,,
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,cdc-e75c394397cee68655e3d9b56bffc7e6,Centers for Disease Control and Prevention (CDC),"Conference on foodborne pathogens; pathogen emergence, host susceptibility, chronic sequelae, risk assessment, consumer concern : National Conference on Emerging Foodborne Pathogens: Implications and Control, March 24-26, 1997, Alexandria, Virginia, USA",1997-10-14,https://stacks.cdc.gov/view/cdc/13345,government,healthcare agency,USA,Infection; Foodborne illness; Reactive arthritis,health>diseases and conditions>illness; science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,efsaeu-0c8222602792f3f99b68efb0737ee36d,EFSA,Scientific Opinion on the development of a risk ranking framework on biological hazards,2012-06-14,https://www.efsa.europa.eu/en/efsajournal/pub/2724,government,agency,EU,Disability-adjusted life year; Quality-adjusted life year; Risk,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,efsaeu-de1c4b97de6a5e075a799a657bf52e3d,EFSA,Guidance on date marking and related food information: part 1 (date marking),2020-12-02,https://www.efsa.europa.eu/en/efsajournal/pub/6306,government,agency,EU,Pasteurization; Shelf life; Food preservation,"lifestyle and leisure>lifestyle>food and drink; economy, business and finance>economic sector>consumer goods>food; politics>government policy>regulatory of industry>food and drink regulations"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,epagov-42aeaaadf2945a6ccbffd5de1944ef99,EPA,Microbial Risk Assessment Guideline,2012-07-24,https://www.epa.gov/sites/default/files/2013-09/documents/mra-guideline-final.pdf,government,agency,USA,Epidemiology; Genetics; Disease,science and technology>natural science>biology; health>diseases and conditions; science and technology>natural science>biology>genetics
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,epaireland-4d40043ca96c14c0de262f5bfc534591,Irish Environmental Protection Agency,Health and Water Quality Impacts Arising from Land Spreading of Biosolids,2017-01-18,https://www.epa.ie/publications/research/land-use-soils-and-transport/EPA-RR-200_web-Essentra.pdf,government,agency,Ireland,Sewage sludge; Sewage treatment; Biosolids,"economy, business and finance>economic sector>chemicals; economy, business and finance>economic sector>chemicals>organic chemical; environment>environmental pollution"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-1290dacb43b38bbb980b26ce07282130,Food and Agriculture Organization of the United Nations,Risk Assessments of Salmonella in Eggs and Broiler Chickens. Microbiological Risk Assessment Series (MRA) 2,2003-09-15,http://www.fao.org/3/y4392e/Y4392E.pdf,igo,,IGO,Risk management; Health sciences; Medicine,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-38ea4f896b1589fae6c0f0d3df753928,Food and Agriculture Organization of the United Nations,Enterohaemorrhagic Escherichia coli in raw beef and beef products: approaches for the provision of scientific advice,2011-10-10,http://www.fao.org/3/at661e/at661e.pdf,igo,,IGO,Risk; Risk assessment; Shigatoxigenic and verotoxigenic Escherichia coli,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-47f250c8fbc2840b6db6159042b752b4,Food and Agriculture Organization of the United Nations,"Principles and guidelines for incorporating microbiological risk assessment in the development of food safety standards, guidelines and related texts",2004-06-23,http://www.fao.org/3/a-y4302e.pdf,igo,,IGO,Hazard; Hazard analysis and critical control points; Branches of science,health>diseases and conditions; politics; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-4d1dfe89a2adb6740023272c18e64a96,Food and Agriculture Organization of the United Nations,Rapport,2003-12-15,http://www.fao.org/3/a-y4302f.pdf,igo,,IGO,Risk; Risk management; Safety,lifestyle and leisure>lifestyle>food and drink; science and technology; politics
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-8a31e1769a1a9f4798599c38cae2592b,Food and Agriculture Organization of the United Nations,Informe,2005-02-28,http://www.fao.org/3/a-y4302s.pdf,igo,,IGO,Food safety; Hazard analysis and critical control points; Food,health; politics; science and technology
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-8cfa8afe141ff16b7263ee87cdf45a66,Food and Agriculture Organization of the United Nations,Microbiological Risk Assessment – Guidelines for food,2021-06-04,http://www.fao.org/3/cb5006en/cb5006en.pdf,igo,,IGO,Risk assessment; Risk management; Risk,"lifestyle and leisure>lifestyle>food and drink; economy, business and finance>economic sector>consumer goods>food; health>diseases and conditions"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-8de9bcf33bd654f3fcc32240e698d045,Food and Agriculture Organization of the United Nations,Buenas prácticas para la industria de la carne,2008-03-06,http://www.fao.org/3/y5454s/Y5454S.pdf,igo,,IGO,Hazard analysis and critical control points; Food; Meat,lifestyle and leisure>lifestyle>food and drink; health>diseases and conditions; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,fao-e1b8ef9b3648b583891f0c94eeb0e453,Food and Agriculture Organization of the United Nations,Case study: Escherichia coli O157:H7 in fresh raw ground beef,2008-08-29,http://www.fao.org/3/a-au624e.pdf,igo,,IGO,Beef; Hemolytic–uremic syndrome; Medical specialties,health>diseases and conditions; health; lifestyle and leisure>lifestyle>food and drink
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,foodgovuk-2d7ed7d266ffee2ffcc7a7a53b7c7115,Food Standards Agency,Safety implications of the manufacture of minced meat from aged meat | Food Standards Agency,2014-07-15,https://www.food.gov.uk/research/foodborne-disease/safety-implications-of-the-manufacture-of-minced-meat-from-aged-meat,government,food and drug safety,UK,Beef; Ground beef; Escherichia coli,"health; lifestyle and leisure>lifestyle>food and drink; economy, business and finance>economic sector>consumer goods>food"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,foodgovuk-33e6c290ae92a60142fa229cb8d42945,Food Standards Agency,Quantification of the controls that should be placed on meat prior to mincing | Food Standards Agency,2014-07-15,https://www.food.gov.uk/research/foodborne-disease/quantification-of-the-controls-that-should-be-placed-on-meat-prior-to-mincing,government,food and drug safety,UK,Beef; Coliform bacteria; Ground beef,"health; lifestyle and leisure>lifestyle>food and drink; economy, business and finance>economic sector>consumer goods>food"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,foodgovuk-887142693f04b36df2a92b6daa1ac47f,Food Standards Agency,Risk to human health from consumption of VTEC O157 in beef burgers | Food Standards Agency,2015-09-10,https://www.food.gov.uk/research/foodborne-disease/risk-to-human-health-from-consumption-of-vtec-o157-in-beef-burgers,government,food and drug safety,UK,Escherichia coli O157:H7; Beef; Meat,"economy, business and finance>economic sector>consumer goods>food; lifestyle and leisure>lifestyle>food and drink; science and technology"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,foodgovuk-dbe569c21d747c0aaa0de3434e9e1ae6,Food Standards Agency,Application of the thermal inactivation model to model risk to human health from consumption of VTEC O157 in beef burgers | Food Standards Agency,2015-05-18,https://www.food.gov.uk/research/foodborne-disease/application-of-the-thermal-inactivation-model-to-model-risk-to-human-health-from-consumption-of-vtec-o157-in-beef-burgers,government,food and drug safety,UK,Temperature; R-value (insulation); Thermal conduction,"science and technology; science and technology>mathematics; economy, business and finance>economic sector>consumer goods>food"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,governmentofcanada-195ad19295ede1f5375d2ef74a791021,Government of Canada,Canadian guidelines for domestic reclaimed water for use in toilet and urinal flushing : H128-1/10-602E-PDF Publications - Canada.ca,2010-01-01,http://publications.gc.ca/site/eng/9.697421/publication.html,government,,Canada,Public health; Environmental science; Medical specialties,"economy, business and finance>economic sector>chemicals; health>diseases and conditions; environment>environmental pollution"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,governmentofestonia-9bab9542945164660a1bcfa352fc8005,Government of Estonia,Suunised säilimisaja märgistuse ja sellega seotud toidualase teabe kohta :,2021-03-15,https://labris.agri.ee/sites/default/files/RISKIHINDAMINE/Suunised%20s%C3%A4ilimisaja%20m%C3%A4rgistuse%20ja%20toidualase%20teabe%20kohta%201.%20osa%20(s%C3%A4ilimisaja%20m%C3%A4rgistus).pdf,government,,Estonia,,
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,nijzslovenia-b002dc913d1076379b7a3d0b360322c6,NIJZ,Navodila za izdelavo ocene tveganja za zdravje ljudi zaradi izpostavljenosti kemijskim in mikrobiološkim dejavnikom iz okolja z izbranimi poglavji in praktičnimi primeri I. del,2020-07-28,https://www.nijz.si/sl/publikacije/navodila-za-izdelavo-ocene-tveganja-za-zdravje-ljudi-zaradi-izpostavljenosti-kemijskim,government,healthcare agency,Slovenia,,
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,oieint-a31445ca656a2096397089dcb9181e55,World Organization for Animal Health,"2nd OIE international conference on antimicrobial resistance. Use of antimicrobials and protection of public health - Problems and perceptions, progress in science, reviews of actions taken. 2-4 october 2001, OIE Headquarters, 12 rue de Prony, 75017, Paris, France",2001-01-01,https://doc.oie.int/dyn/portal/index.xhtml?page=alo&aloId=17829&req=89,igo,,IGO,Minimum inhibitory concentration; Antimicrobial resistance; Disk diffusion test,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,primarynz-367071c17bea36ae271b2272942e0ad9,New Zealand Ministry for Primary Industries,Risk Profile: Shiga Toxin-producing Escherichia Coli in red meat and meat products,2003-05-01,https://www.mpi.govt.nz/dmsdocument/26042-risk-profile-shiga-toxin-producing-escherichia-coli-in-red-meat-and-meat-products,government,,New Zealand,Escherichia coli; Foodborne illness; Beef,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,who-2f999fe3b8e2f904cd991444e885ee7e,World Health Organization,Microbiological risk assessment: guidance for food,2021-06-04,https://apps.who.int/iris/handle/10665/341630,igo,healthcare agency,IGO,Risk assessment; Risk management; Risk,"lifestyle and leisure>lifestyle>food and drink; economy, business and finance>economic sector>consumer goods>food; health>diseases and conditions"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,who-442ec300216fb05c91047fb9b5a1181e,World Health Organization,Risk assessments of Salmonella in eggs and broiler chickens,2021-07-02,https://apps.who.int/iris/handle/10665/342257,igo,healthcare agency,IGO,Salmonellosis; Salmonella; Egg as food,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,who-50657099bbd6b9dc9b6725d42a977cf1,World Health Organization,Enterohaemorrhagic Escherichia coli in raw beef and beef products: approaches for the provision of scientific advice: meeting report,2012-06-16,http://apps.who.int/iris/handle/10665/44659,igo,healthcare agency,IGO,Risk management; Shigatoxigenic and verotoxigenic Escherichia coli; Escherichia coli O157:H7,"health; health>diseases and conditions>communicable disease>virus disease; economy, business and finance>economic sector>consumer goods>food"
https://dx.doi.org/10.1016/s0168-1605(98)00028-2,31.0,who-b7d0bb3f2d309a29c270a34b4e5fc370,World Health Organization,Risk assessment of Listeria monocytogenes in ready-to-eat foods: technical report,2012-06-16,http://apps.who.int/iris/handle/10665/42875,igo,healthcare agency,IGO,Listeriosis; Listeria monocytogenes; Listeria,health; health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology
https://dx.doi.org/10.1371/journal.pone.0234763,2.0,instituteofdevelopmentstudies-4e0407cf4a17d84347a0b0a70770fab8,Institute of Development Studies,COVID-19 Health Evidence Summary No.82,2020-07-07,https://opendocs.ids.ac.uk/opendocs/handle/20.500.12413/15513,think tank,,UK,World Health Organization; Malaria; Intensive care unit,health>diseases and conditions; health; science and technology
https://dx.doi.org/10.1371/journal.pone.0234763,2.0,instituteofdevelopmentstudies-c8d8c1788e9fe5f71e3559efbb4eac34,Institute of Development Studies,COVID-19 Health Evidence Summary No.83,2020-07-09,https://opendocs.ids.ac.uk/opendocs/handle/20.500.12413/15520,think tank,,UK,Health sciences; Health care; COVID-19 pandemic,health>diseases and conditions; health; science and technology
https://dx.doi.org/10.2166/wh.2009.133,4.0,governmentofcanada-035d4cd76118dde7c7f9b837d412516d,Government of Canada,Guidance on the use of quantitative microbial risk assessment in drinking water.,2019-01-01,http://publications.gc.ca/site/eng/9.870075/publication.html,government,,Canada,Risk assessment; Disability-adjusted life year; Risk management,health>diseases and conditions; health; science and technology
https://dx.doi.org/10.2166/wh.2009.133,4.0,governmentofcanada-4dfab838c8911b1a5590108649012364,Government of Canada,Guidelines for Canadian drinking water quality : guideline technical document - enteric protozoa : Giardia and Cryptosporidium.,2019-04-01,http://publications.gc.ca/site/eng/9.858761/publication.html,government,,Canada,Real-time polymerase chain reaction; Giardia lamblia; Cryptosporidiosis,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology
https://dx.doi.org/10.2166/wh.2009.133,4.0,governmentofcanada-ae4f2eec399d0e7e33641baa9dc49807,Government of Canada,Guidelines for Canadian drinking water quality - guideline technical document : Enteric Protozoa: Giardia and Cryptosporidium / prepared by the Federal-Provincial-Territorial Committee on Drinking Water of the Federal-Provincial-Territorial Committee on Health and the Environment. : H129-23/2013E-PDF Publications - Canada.ca,an unknown date,http://publications.gc.ca/site/eng/9.697188/publication.html,government,,Canada,Giardiasis; Water purification; Cryptosporidiosis,science and technology>natural science>biology; science and technology>natural science>biology>genetics; health>diseases and conditions
https://dx.doi.org/10.2166/wh.2009.133,4.0,who-26e21b229192eb81f63fc427fed09f60,World Health Organization,Quantitative Microbial Risk Assessment: Application for Water Safety Management,2016-07-11,https://apps.who.int/iris/handle/10665/246195,igo,healthcare agency,IGO,Risk; Risk assessment; Sensitivity analysis,health; environment; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.4161/hv.2.2.2611,4.0,governmentofcanada-2827d930785bef37c033ae61c1f20914,Government of Canada,The recommended use of the multicomponent meningococcal B (4CMenB) vaccine in Canada : common guidance statement / prepared by: Meningococcal B Pilot Project Task Group. : HP40-103/2014E-PDF Publications - Canada.ca,2014-03-26,http://publications.gc.ca/site/eng/9.699194/publication.html,government,,Canada,Vaccine; Pneumococcal conjugate vaccine; Meningococcal vaccine,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.4161/hv.2.2.2611,4.0,hcspfr-415e8666c1d913efd9712b50a76adead,Haut Conseil de la santé publique,Vaccination par le vaccin méningococcique conjugué de sérogroupe C,2009-04-24,https://www.hcsp.fr/Explore.cgi/avisrapportsdomaine?clefr=71,government,agency,France,Biology; Public health; Clinical medicine,science and technology>natural science>biology; health; health>diseases and conditions
https://dx.doi.org/10.4161/hv.2.2.2611,4.0,hcspfr-abc804a8cb4eddfba40248be0c114472,Haut Conseil de la santé publique,Vaccination par le vaccin méningococcique conjugué de sérogroupe C,2009-04-24,https://www.hcsp.fr/Explore.cgi/avisrapportsdomaine?clefr=72,government,agency,France,Vaccination; Influenza; Medical specialties,science and technology>natural science>biology; health; health>diseases and conditions
https://dx.doi.org/10.4161/hv.2.2.2611,4.0,inspq_canada-bf29cb4923a05698ecc1e04700f51062,Institut national de santé publique du Québec,Avis du Comité sur l'immunisation du Québec concernant l'utilité d'une dose de rappel de vaccin contre le méningocoque chez les adolescents au Québec,2011-01-03,https://www.inspq.qc.ca/publications/1178,government,healthcare agency,Canada,Vaccine; Vaccination; COVID-19 vaccine,health; health>health treatment>preventative medicine>vaccines; health>diseases and conditions
https://dx.doi.org/10.4161/hv.7.5.14620,3.0,ahrq-6ea471795968c7481058aac90d20bcd4,AHRQ,Safety of Vaccines Used for Routine Immunization in the United States: An Update,2021-05-21,https://effectivehealthcare.ahrq.gov/products/safety-vaccines/research,government,healthcare agency,USA,Hepatitis B vaccine; Vaccine; Pneumococcal conjugate vaccine,health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.4161/hv.7.5.14620,3.0,pubmedcentral-2629cce4ee4e6fca487514d995ac3844,Guidelines in PubMed Central,Vaccines for preventing rotavirus diarrhoea: vaccines in use,2019-03-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6434239/pdf,other,aggregator,USA,Public health; Medicine; Health sciences,health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions; health
https://dx.doi.org/10.4161/hv.7.5.14620,3.0,pubmedcentral-6368c329275a2daf676e49ad461f0bd7,Guidelines in PubMed Central,Vaccines for preventing rotavirus diarrhoea: vaccines in use,2019-10-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6816010/pdf,other,aggregator,USA,Health care; Immunology; Clinical medicine,health>diseases and conditions>communicable disease>virus disease; health; science and technology>natural science>biology
https://dx.doi.org/10.1002/sim.4780080112,1.0,iiasaat-226ff0bf4afcb05dd5619b31d7870e4f,IIASA,Projections of the HIV/AIDS Epidemic for Homosexual/Bisexual Men and Intravenous Drug Users in Five European Countries,1989-10-01,https://pure.iiasa.ac.at/id/eprint/3276/?template=default_internal,think tank,research center,Austria,HIV/AIDS; Drug injection; Variance,health>diseases and conditions; science and technology; health
https://dx.doi.org/10.1002/hep.510310131,7.0,cadth-0c8fbaad9e1bd0642843705240ffad0c,Canadian Agency for Drugs and Technologies in Health,Pegylated Interferon Combined With Ribavirin for Chronic Hepatitis C Virus Infection: An Economic Evaluation,2007-03-21,https://cadth.ca/pegylated-interferon-combined-ribavirin-chronic-hepatitis-c-virus-infection-economic-evaluation-0,government,healthcare agency,Canada,Interferon; Quality-adjusted life year; Hepatitis,health; health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology
https://dx.doi.org/10.1002/hep.510310131,7.0,cadth-2e19a5c960b63e3ac6e43842017709bb,Canadian Agency for Drugs and Technologies in Health,Clinical and Cost-effectiveness of Interferon-based Therapies for Chronic Hepatitis C Virus Infection,2007-03-21,https://cadth.ca/clinical-and-cost-effectiveness-interferon-based-therapies-chronic-hepatitis-c-virus-infection-0,government,healthcare agency,Canada,Hepatitis C; Interferon; Quality-adjusted life year,health; health>diseases and conditions>communicable disease>virus disease; science and technology>biomedical science>pharmacology
https://dx.doi.org/10.1002/hep.510310131,7.0,cadth-f99e4c7f44ae73282449621f5d0aa017,Canadian Agency for Drugs and Technologies in Health,Inteferon-based therapies for chronic Hepatitis C virus infection: an assessment of clinical outcomes,2004-05-13,https://cadth.ca/inteferon-based-therapies-chronic-hepatitis-c-virus-infection-assessment-clinical-outcomes-0,government,healthcare agency,Canada,Randomized controlled trial; Hepatitis C; Interferon,health; health>diseases and conditions>communicable disease>virus disease; science and technology>biomedical science>pharmacology
https://dx.doi.org/10.1002/hep.510310131,7.0,itaost-d7df827d1edad190611410bb44fae0cb,Institut für Technikfolgen-Abschätzung,Antivirale Kombinationstherapie bei Patienten mit chronischer Hepatitis C in Österreich. Gesundheitsökonomische Evaluation der Kombinationstherapie mit Interferon/Peginterferon und Ribavirin. Institut für Technikfolgen-Abschätzung:.,2006-06-01,http://epub.oeaw.ac.at/ita/ita-projektberichte/d2-2b29.pdf,government,technology assessment,Austria,Hepatitis C; Cirrhosis; Evidence-based medicine,health; health>health treatment; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1002/hep.510310131,7.0,opensocietyfoundations-96cfe2a17caac854ffa0b80de41be332,Open Society Foundations,Delivering HIV Care and Treatment for People Who Use Drugs,2006-07-01,https://www.opensocietyfoundations.org/publications/delivering-hiv-care-and-treatment-people-who-use-drugs,think tank,,USA,Preventive healthcare; Medication; Prison,health; health>diseases and conditions; health>diseases and conditions
https://dx.doi.org/10.1002/hep.510310131,7.0,pubmedcentral-2f334bc06712ca7ee0554042dd652f3d,Guidelines in PubMed Central,Interferon for acute hepatitis C,2001-10-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7061490/pdf,other,aggregator,USA,Hepatitis; Hepatitis C; Medical specialties,health>diseases and conditions; health>health treatment; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1002/hep.510310131,7.0,pubmedcentral-4ff5a381c3e8e3f5c8eaefe36ef6ca9d,Guidelines in PubMed Central,Interferon for interferon naive patients with chronic hepatitis C,2002-04-22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7061493/pdf,other,aggregator,USA,Health sciences; Health care; Clinical medicine,health; science and technology; health>diseases and conditions
https://dx.doi.org/10.1002/sim.2174,1.0,bankofbrazil-a37ffc71dd1c90c1fe966114c61af96f,Banco Central do Brasil,Investigação dos fatores relacionados à saída de famílias do Cadastro Único,2020-06-19,https://www.bcb.gov.br/conteudo/relatorioinflacao/EstudosEspeciais/EE081_Investigacao_dos_fatores_relacionados_a_saida_de_familias_do_Cadastro_Unico.pdf,government,bank,Brazil,Bolsa Família; Credit; Transaction account,"science and technology; economy, business and finance>economy; labour"
https://dx.doi.org/10.1007/s00285-007-0074-x,2.0,who-36db8c1d01645851c7c6a48dea366edf,World Health Organization,"Dengue bulletin, 2008, Vol. 32",2016-04-07,https://apps.who.int/iris/handle/10665/204938,igo,healthcare agency,IGO,Vaccine; Dengue virus; Linear regression,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.1007/s00285-007-0074-x,2.0,who-5bba32b0d4bcfdb46b25f008d99144da,World Health Organization,Applied informatics manipulation for fight against dengue.,2015-05-13,https://apps.who.int/iris/handle/10665/170478,igo,healthcare agency,IGO,Medical specialties; Medicine; Life sciences,health>diseases and conditions; science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1007/s00285-009-0313-4,1.0,efsaeu-6febe44429c6ed39d83ff80d1e8261bb,EFSA,MAPRA: Modelling Animal Pathogens: Review and Adaptation,2016-12-21,https://www.efsa.europa.eu/en/supporting/pub/en-1112,government,agency,EU,Parameter; Database; Research,"economy, business and finance>economic sector>computing and information technology; science and technology; science and technology>mathematics"
https://dx.doi.org/10.1177/095632020701800605,2.0,ahrq-72e6e2631c884d7791bc896aae8b9f8e,AHRQ,Decision and Simulation Modeling in Systematic Reviews,2013-02-21,https://effectivehealthcare.ahrq.gov/products/methods-decision-simulation-modeling/research,government,healthcare agency,USA,Evidence-based medicine; Sensitivity analysis; Screening (medicine),health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1177/095632020701800605,2.0,stateofkwazulunatal-81057a31cb0e4b8b9f8a3bddd25f443c,KwaZulu-Natal Provincial Government,"Evalution of the antiretroviral therapy in KwaZulu-Natal, South Africa",2008-11-25,http://www.kznhealth.gov.za/italian/arv.pdf,government,,South Africa,Body mass index; Clinical medicine; Health care,health; health>diseases and conditions; science and technology
https://dx.doi.org/10.1186/s12936-015-0695-2,1.0,who-db6b6d986e10c1ff538ff1b0ac268510,World Health Organization,Safety of artemisinin and non-artemisinin antimalarials in the first trimester of pregnancy: review of evidence,2024-01-01,https://apps.who.int/iris/handle/10665/376478,igo,healthcare agency,IGO,Malaria; Antimalarial medication; Artesunate,science and technology>biomedical science>pharmacology; health>diseases and conditions; science and technology>natural science>biology
https://dx.doi.org/10.1002/(sici)1097-0258(19980530)17:10<1121::aid-sim824>3.0.co;2-e,1.0,who-7cc2c0b546c2b2da081cb9a9f546d49f,World Health Organization,2nd ed,2019-10-17,https://apps.who.int/iris/handle/10665/329389,igo,healthcare agency,IGO,Purchasing power parity; Randomized controlled trial; Cost-effectiveness analysis,health>diseases and conditions; health; science and technology
